hotspot,date,gw_anomaly,n_stations
H002,2024-09-26,,2
H002,2024-09-27,,2
H002,2024-09-28,,2
H002,2024-09-29,,2
H002,2024-09-30,,2
H002,2024-10-01,,2
H002,2024-10-02,,2
H002,2024-10-03,,2
H002,2024-10-04,,2
H002,2024-10-05,,2
H002,2024-10-06,,2
H002,2024-10-07,,2
H002,2024-10-08,,2
H002,2024-10-09,,2
H002,2024-10-10,,2
H002,2024-10-11,,2
H002,2024-10-12,,2
H002,2024-10-13,,2
H002,2024-10-14,,2
H002,2024-10-15,,2
H002,2024-10-16,,2
H002,2024-10-17,,2
H002,2024-10-18,,2
H002,2024-10-19,-0.6739999999999959,5
H002,2024-10-20,-0.22174999999999656,4
H002,2024-10-21,-0.2789999999999999,5
H002,2024-10-22,-0.34999999999999964,5
H002,2024-10-23,-0.3119999999999976,4
H002,2024-10-24,-0.22949999999999982,5
H002,2024-10-25,-0.35399999999999743,4
H002,2024-10-26,-0.4054999999999982,4
H002,2024-10-27,-0.3039999999999985,4
H002,2024-10-28,-0.3484999999999978,5
H002,2024-10-29,-0.31799999999999784,5
H002,2024-10-30,-0.26200000000000045,3
H002,2024-10-31,-0.2309999999999981,3
H002,2024-11-01,-0.22449999999999903,3
H002,2024-11-02,-0.3047499999999985,4
H002,2024-11-03,-0.26924999999999866,4
H002,2024-11-04,-0.22674999999999912,4
H002,2024-11-05,-0.1789999999999976,4
H002,2024-11-06,-0.12899999999999867,4
H002,2024-11-07,-0.04499999999999815,3
H002,2024-11-08,-0.036999999999999034,3
H002,2024-11-09,-0.07374999999999776,4
H002,2024-11-10,0.018000000000000682,3
H002,2024-11-11,0.054999999999999716,3
H002,2024-11-12,0.02525000000000155,4
H002,2024-11-13,0.06950000000000056,4
H002,2024-11-14,0.2585000000000015,4
H002,2024-11-15,0.16350000000000264,3
H002,2024-11-16,0.22300000000000253,4
H002,2024-11-17,0.18299999999999983,3
H002,2024-11-18,0.21850000000000147,4
H002,2024-11-19,0.24650000000000105,3
H002,2024-11-20,0.2170000000000023,3
H002,2024-11-21,0.21724999999999994,4
H002,2024-11-22,0.2532500000000022,4
H002,2024-11-23,0.3242500000000019,4
H002,2024-11-24,-0.10074999999999967,4
H002,2024-11-25,0.13175000000000203,4
H002,2024-11-26,0.19250000000000078,4
H002,2024-11-27,-0.03900000000000059,4
H002,2024-11-28,0.0012500000000006395,4
H002,2024-11-29,-0.00025000000000030553,4
H002,2024-11-30,0.024499999999998856,4
H002,2024-12-01,0.028750000000000497,4
H002,2024-12-02,0.026250000000001883,4
H002,2024-12-03,0.008750000000000036,4
H002,2024-12-04,-0.010250000000000092,4
H002,2024-12-05,-0.027500000000000746,4
H002,2024-12-06,-0.01899999999999924,4
H002,2024-12-07,-0.021249999999998437,4
H002,2024-12-08,-0.0514999999999981,4
H002,2024-12-09,-0.053999999999997605,4
H002,2024-12-10,-0.10599999999999987,4
H002,2024-12-11,-0.07700000000000085,4
H002,2024-12-12,-0.054499999999999105,4
H002,2024-12-13,-0.06325000000000003,4
H002,2024-12-14,-0.2220000000000013,3
H002,2024-12-15,-0.11224999999999863,4
H002,2024-12-16,-0.1274999999999995,4
H002,2024-12-17,-0.0890000000000013,4
H002,2024-12-18,-0.17400000000000038,4
H002,2024-12-19,-0.13149999999999995,4
H002,2024-12-20,-0.1109999999999971,5
H002,2024-12-21,0.0470000000000006,5
H002,2024-12-22,0.1305000000000014,5
H002,2024-12-23,0.2035000000000018,5
H002,2024-12-24,-0.02949999999999875,5
H002,2024-12-25,-0.04100000000000037,5
H002,2024-12-26,-0.12149999999999928,5
H002,2024-12-27,-0.3725000000000005,5
H002,2024-12-28,-0.14149999999999885,4
H002,2024-12-29,-0.12600000000000033,4
H002,2024-12-30,-0.004999999999999005,4
H002,2024-12-31,-0.012999999999998124,4
H002,2025-01-01,-0.37400000000000055,5
H002,2025-01-02,-0.3755000000000006,5
H002,2025-01-03,-0.33649999999999913,5
H002,2025-01-04,-0.33000000000000007,5
H002,2025-01-05,-0.38450000000000095,5
H002,2025-01-06,-0.40750000000000064,5
H002,2025-01-07,-0.41999999999999993,5
H002,2025-01-08,-0.4175000000000004,5
H002,2025-01-09,-0.4140000000000015,5
H002,2025-01-10,-0.45000000000000107,5
H002,2025-01-11,-0.01399999999999757,4
H002,2025-01-12,-0.029249999999997556,4
H002,2025-01-13,-0.6709999999999994,3
H002,2025-01-14,-0.5897500000000004,4
H002,2025-01-15,-0.5994999999999999,4
H002,2025-01-16,-0.6055000000000001,4
H002,2025-01-17,-0.6122500000000004,4
H002,2025-01-18,-0.6085000000000003,4
H002,2025-01-19,-0.6070000000000002,4
H002,2025-01-20,-0.6082499999999991,4
H002,2025-01-21,-0.6137500000000005,4
H002,2025-01-22,-0.6167500000000006,4
H002,2025-01-23,-0.6309999999999993,4
H002,2025-01-24,-0.6225000000000005,4
H002,2025-01-25,-0.6150000000000011,4
H002,2025-01-26,-0.5309999999999997,4
H002,2025-01-27,-0.39649999999999963,3
H002,2025-01-28,-0.33899999999999864,3
H002,2025-01-29,-0.4007500000000004,4
H002,2025-01-30,-0.45924999999999994,4
H002,2025-01-31,-0.43950000000000067,4
H002,2025-02-01,-0.41025000000000045,4
H002,2025-02-02,0.022999999999999687,3
H002,2025-02-03,-0.006000000000000227,3
H002,2025-02-04,-0.3200000000000003,4
H002,2025-02-05,-0.27200000000000024,4
H002,2025-02-06,-0.15824999999999978,4
H002,2025-02-07,-0.2685000000000004,4
H002,2025-02-08,-0.2897500000000006,4
H002,2025-02-09,-0.24774999999999991,4
H002,2025-02-10,-0.2292499999999995,4
H002,2025-02-11,-0.125,3
H002,2025-02-12,-0.13849999999999696,3
H002,2025-02-13,-0.12650000000000006,3
H002,2025-02-14,-0.06550000000000011,3
H002,2025-02-15,-0.08399999999999963,3
H002,2025-02-16,-0.05999999999999517,3
H002,2025-02-17,-0.11850000000000094,3
H002,2025-02-18,-0.28500000000000103,4
H002,2025-02-19,-0.28925,4
H002,2025-02-20,-0.15700000000000003,3
H002,2025-02-21,,2
H002,2025-02-22,,2
H002,2025-02-23,0.035000000000003695,3
H002,2025-02-24,0.013500000000000512,3
H002,2025-02-25,,1
H002,2025-02-26,,1
H002,2025-02-27,-0.01750000000000007,3
H002,2025-02-28,-0.09199999999999875,3
H002,2025-03-01,-0.11849999999999916,3
H002,2025-03-02,-0.13599999999999923,3
H002,2025-03-03,-0.14849999999999852,3
H002,2025-03-04,-0.15549999999999997,3
H002,2025-03-05,-0.17099999999999937,3
H002,2025-03-06,-0.17099999999999937,3
H002,2025-03-07,-0.1529999999999987,3
H002,2025-03-08,-0.10650000000000048,3
H002,2025-03-09,-0.06649999999999778,3
H002,2025-03-10,-0.19999999999999574,3
H002,2025-03-11,-0.17199999999999704,3
H002,2025-03-12,-0.14150000000000063,3
H002,2025-03-13,-0.09749999999999659,3
H002,2025-03-14,-0.04899999999999949,3
H002,2025-03-15,-0.08399999999999608,3
H002,2025-03-16,-0.06549999999999656,3
H002,2025-03-17,0.1460000000000008,3
H002,2025-03-18,-0.0009999999999976694,3
H002,2025-03-19,0.0710000000000015,3
H002,2025-03-20,-0.0034999999999989484,3
H002,2025-03-21,,2
H002,2025-03-22,0.09100000000000108,3
H002,2025-03-23,-0.011499999999998067,3
H002,2025-03-24,0.01600000000000179,3
H002,2025-03-25,0.005500000000001393,3
H002,2025-03-26,0.03249999999999886,3
H002,2025-03-27,,2
H002,2025-03-28,,2
H002,2025-03-29,,2
H002,2025-03-30,,2
H002,2025-03-31,,2
H002,2025-04-01,,2
H002,2025-04-02,,2
H002,2025-04-03,,2
H002,2025-04-04,,2
H002,2025-04-05,,2
H002,2025-04-06,,2
H002,2025-04-07,,1
H002,2025-04-08,,2
H002,2025-04-09,0.0389999999999997,3
H002,2025-04-10,,2
H002,2025-04-11,0.07699999999999996,3
H002,2025-04-12,0.0765000000000029,3
H002,2025-04-13,0.0940000000000012,3
H002,2025-04-14,0.04049999999999976,3
H002,2025-04-15,,2
H002,2025-04-16,0.03700000000000081,3
H002,2025-04-17,0.11599999999999966,3
H002,2025-04-18,0.11400000000000077,3
H002,2025-04-19,0.177500000000002,3
H002,2025-04-20,0.09800000000000075,3
H002,2025-04-21,0.4480000000000004,3
H002,2025-04-22,0.28500000000000014,3
H002,2025-04-23,,2
H002,2025-04-24,0.6210000000000004,3
H002,2025-04-25,0.3200000000000003,3
H002,2025-04-26,,2
H002,2025-04-27,0.42600000000000016,3
H002,2025-04-28,0.4389999999999983,3
H002,2025-04-29,0.37049999999999983,3
H002,2025-04-30,0.3569999999999993,3
H002,2025-05-01,0.42600000000000016,3
H002,2025-05-02,0.4125000000000014,3
H002,2025-05-03,,2
H002,2025-05-04,,1
H002,2025-05-05,,2
H002,2025-05-06,,2
H002,2025-05-07,0.17849999999999966,3
H002,2025-05-08,0.22300000000000075,3
H002,2025-05-09,0.2525000000000013,3
H002,2025-05-10,,2
H002,2025-05-11,,2
H002,2025-05-12,,2
H002,2025-05-13,0.4604999999999997,3
H002,2025-05-14,0.3224999999999998,3
H002,2025-05-15,0.3274999999999988,3
H002,2025-05-16,,2
H002,2025-05-17,,2
H002,2025-05-18,,2
H002,2025-05-19,0.5655000000000001,3
H002,2025-05-20,0.9710000000000001,3
H002,2025-05-21,0.5225000000000009,3
H002,2025-05-22,0.46950000000000003,3
H002,2025-05-23,,2
H002,2025-05-24,,1
H002,2025-05-25,0.4834999999999994,3
H002,2025-05-26,0.4344999999999999,3
H002,2025-05-27,0.40300000000000047,3
H002,2025-05-28,0.39750000000000085,3
H002,2025-05-29,,2
H002,2025-05-30,0.3620000000000001,3
H002,2025-05-31,0.3609999999999989,3
H002,2025-06-01,0.33099999999999774,3
H002,2025-06-02,0.3534999999999986,3
H002,2025-06-03,0.36549999999999905,3
H002,2025-06-04,0.4989999999999988,3
H002,2025-06-05,0.47850000000000037,3
H002,2025-06-06,0.5640000000000001,3
H002,2025-06-07,0.3465000000000007,3
H002,2025-06-08,0.5700000000000003,3
H002,2025-06-09,0.5300000000000011,3
H002,2025-06-10,0.6349999999999998,3
H002,2025-06-11,-0.47499999999999787,3
H002,2025-06-12,,2
H002,2025-06-13,,2
H002,2025-06-14,,2
H002,2025-06-15,,2
H002,2025-06-16,,2
H002,2025-06-17,,1
H002,2025-06-18,,2
H002,2025-06-19,,2
H002,2025-06-20,,2
H002,2025-06-21,,2
H002,2025-06-22,,2
H002,2025-06-23,,1
H002,2025-06-24,,1
H002,2025-06-25,,1
H002,2025-06-27,,2
H002,2025-06-28,,1
H002,2025-06-29,,1
H002,2025-06-30,,1
H002,2025-07-01,,1
H002,2025-07-02,,1
H002,2025-07-03,,1
H002,2025-07-04,,1
H002,2025-07-05,,2
H002,2025-07-06,,2
H002,2025-07-07,,2
H002,2025-07-08,,1
H002,2025-07-09,,1
H002,2025-07-10,,1
H002,2025-07-11,,2
H002,2025-07-12,,2
H002,2025-07-13,,1
H002,2025-07-14,,2
H002,2025-07-15,,2
H002,2025-07-16,,2
H002,2025-07-20,,1
H002,2025-07-23,,1
H002,2025-07-24,,1
H002,2025-07-31,,1
H002,2025-08-01,,1
H002,2025-08-02,,1
H002,2025-08-03,,1
H002,2025-08-04,,1
H002,2025-08-05,,1
H002,2025-08-06,,1
H002,2025-08-07,,1
H002,2025-08-08,,1
H002,2025-08-09,,1
H002,2025-08-10,,1
H002,2025-08-11,,1
H002,2025-08-12,,1
H002,2025-08-20,,1
H002,2025-08-27,,1
H002,2025-08-28,,1
H003,2022-08-18,,1
H003,2022-08-19,,2
H003,2022-08-20,,2
H003,2022-08-21,,2
H003,2022-08-22,,2
H003,2022-08-23,,2
H003,2022-08-24,,2
H003,2022-08-25,,2
H003,2022-08-26,,2
H003,2022-08-27,,2
H003,2022-08-28,,2
H003,2022-08-29,,2
H003,2022-08-30,,2
H003,2022-08-31,,2
H003,2022-09-01,,2
H003,2022-09-02,,2
H003,2022-09-03,,2
H003,2022-09-04,,2
H003,2022-09-05,,2
H003,2022-09-06,,2
H003,2022-09-07,,2
H003,2022-09-08,,2
H003,2022-09-09,,2
H003,2022-09-10,,2
H003,2022-09-11,,2
H003,2022-09-12,,2
H003,2022-09-13,,2
H003,2022-09-14,,2
H003,2022-09-15,,2
H003,2022-09-16,,2
H003,2022-09-17,,2
H003,2022-09-18,,2
H003,2022-09-19,,2
H003,2022-09-20,,2
H003,2022-09-21,,2
H003,2022-09-22,,2
H003,2022-09-23,,2
H003,2022-09-24,,2
H003,2022-09-25,,2
H003,2022-09-26,,2
H003,2022-09-27,,2
H003,2022-09-28,,2
H003,2022-09-29,,2
H003,2022-09-30,,2
H003,2022-10-01,,2
H003,2022-10-02,,2
H003,2022-10-03,,2
H003,2022-10-04,,2
H003,2022-10-05,,2
H003,2022-10-06,,2
H003,2022-10-07,,2
H003,2022-10-08,,2
H003,2022-10-09,,2
H003,2022-10-10,,2
H003,2022-10-11,,2
H003,2022-10-12,,2
H003,2022-10-13,,2
H003,2022-10-14,,2
H003,2022-10-15,,2
H003,2022-10-16,,2
H003,2022-10-17,,2
H003,2022-10-18,,2
H003,2022-10-19,,2
H003,2022-10-20,,2
H003,2022-10-21,,2
H003,2022-10-22,,2
H003,2022-10-23,,2
H003,2022-10-24,,2
H003,2022-10-25,,2
H003,2022-10-26,,2
H003,2022-10-27,,2
H003,2022-10-28,,2
H003,2022-10-29,,2
H003,2022-10-30,,2
H003,2022-10-31,,2
H003,2022-11-01,,2
H003,2022-11-02,,2
H003,2022-11-03,,2
H003,2022-11-04,,2
H003,2022-11-05,,2
H003,2022-11-06,,2
H003,2022-11-07,,2
H003,2022-11-08,,2
H003,2022-11-09,,2
H003,2022-11-10,,2
H003,2022-11-11,,2
H003,2022-11-12,,2
H003,2022-11-13,,2
H003,2022-11-14,,2
H003,2022-11-15,,2
H003,2022-11-16,,2
H003,2022-11-17,,2
H003,2022-11-18,,2
H003,2022-11-19,,2
H003,2022-11-20,,2
H003,2022-11-21,,2
H003,2022-11-22,,2
H003,2022-11-23,,2
H003,2022-11-24,,2
H003,2022-11-25,,2
H003,2022-11-26,,2
H003,2022-11-27,,2
H003,2022-11-28,,2
H003,2022-11-29,,2
H003,2022-11-30,,2
H003,2022-12-01,,2
H003,2022-12-02,,2
H003,2022-12-03,,2
H003,2022-12-04,,2
H003,2022-12-05,,2
H003,2022-12-06,,2
H003,2022-12-07,,2
H003,2022-12-08,,2
H003,2022-12-09,,2
H003,2022-12-10,,2
H003,2022-12-11,,2
H003,2022-12-12,,2
H003,2022-12-13,,2
H003,2022-12-14,,2
H003,2022-12-15,,2
H003,2022-12-16,,2
H003,2022-12-17,,2
H003,2022-12-18,,2
H003,2022-12-19,,2
H003,2022-12-20,,2
H003,2022-12-21,,2
H003,2022-12-22,,2
H003,2022-12-23,,2
H003,2022-12-24,,2
H003,2022-12-25,,2
H003,2022-12-26,,2
H003,2022-12-27,,2
H003,2022-12-28,,2
H003,2022-12-29,,2
H003,2022-12-30,,2
H003,2022-12-31,,2
H003,2023-01-01,,2
H003,2023-01-02,,2
H003,2023-01-03,,2
H003,2023-01-04,,2
H003,2023-01-05,,2
H003,2023-01-06,,2
H003,2023-01-07,,2
H003,2023-01-08,,2
H003,2023-01-09,,2
H003,2023-01-10,,2
H003,2023-01-11,,2
H003,2023-01-12,,2
H003,2023-01-13,,2
H003,2023-01-14,,2
H003,2023-01-15,,2
H003,2023-01-16,,2
H003,2023-01-17,,2
H003,2023-01-18,,2
H003,2023-01-19,,2
H003,2023-01-20,,2
H003,2023-01-21,,2
H003,2023-01-22,,2
H003,2023-01-23,,2
H003,2023-01-24,,2
H003,2023-01-25,,2
H003,2023-01-26,,2
H003,2023-01-27,,2
H003,2023-01-28,,2
H003,2023-01-29,,2
H003,2023-01-30,,2
H003,2023-01-31,,2
H003,2023-02-01,,2
H003,2023-02-02,,2
H003,2023-02-03,,2
H003,2023-02-04,,2
H003,2023-02-05,,2
H003,2023-02-06,,2
H003,2023-02-07,,2
H003,2023-02-08,,2
H003,2023-02-09,,2
H003,2023-02-10,,2
H003,2023-02-11,,2
H003,2023-02-12,,2
H003,2023-02-13,,2
H003,2023-02-14,,2
H003,2023-02-15,,2
H003,2023-02-16,,2
H003,2023-02-17,,2
H003,2023-02-18,,2
H003,2023-02-19,,2
H003,2023-02-20,,2
H003,2023-02-21,,2
H003,2023-02-22,,2
H003,2023-02-23,,2
H003,2023-02-24,,2
H003,2023-02-25,,2
H003,2023-02-26,,2
H003,2023-02-27,,2
H003,2023-02-28,,2
H003,2023-03-01,,2
H003,2023-03-02,,2
H003,2023-03-03,,2
H003,2023-03-04,,2
H003,2023-03-05,,2
H003,2023-03-06,,2
H003,2023-03-07,,2
H003,2023-03-08,,2
H003,2023-03-09,,2
H003,2023-03-10,,2
H003,2023-03-11,,2
H003,2023-03-12,,2
H003,2023-03-13,,2
H003,2023-03-14,,2
H003,2023-03-15,,2
H003,2023-03-16,,2
H003,2023-03-17,,2
H003,2023-03-18,,2
H003,2023-03-19,,2
H003,2023-03-20,,2
H003,2023-03-21,,2
H003,2023-03-22,,2
H003,2023-03-23,,2
H003,2023-03-24,,2
H003,2023-03-25,,2
H003,2023-03-26,,2
H003,2023-03-27,,2
H003,2023-03-28,,2
H003,2023-03-29,,2
H003,2023-03-30,,2
H003,2023-03-31,,2
H003,2023-04-01,,2
H003,2023-04-02,,2
H003,2023-04-03,,2
H003,2023-04-04,,2
H003,2023-04-05,,2
H003,2023-04-06,,2
H003,2023-04-07,,2
H003,2023-04-08,,2
H003,2023-04-09,,2
H003,2023-04-10,,2
H003,2023-04-11,,2
H003,2023-04-12,,2
H003,2023-04-13,,2
H003,2023-04-14,,2
H003,2023-04-15,,2
H003,2023-04-16,,2
H003,2023-04-17,,2
H003,2023-04-18,,2
H003,2023-04-19,,2
H003,2023-04-20,,2
H003,2023-04-21,,2
H003,2023-04-22,,2
H003,2023-04-23,,2
H003,2023-04-24,,2
H003,2023-04-25,,2
H003,2023-04-26,,2
H003,2023-04-27,,2
H003,2023-04-28,,2
H003,2023-04-29,,2
H003,2023-04-30,,2
H003,2023-05-01,,2
H003,2023-05-02,,2
H003,2023-05-03,,2
H003,2023-05-04,,2
H003,2023-05-05,,2
H003,2023-05-06,,2
H003,2023-05-07,,2
H003,2023-05-08,,2
H003,2023-05-09,,2
H003,2023-05-10,,2
H003,2023-05-11,,2
H003,2023-05-12,,2
H003,2023-05-13,,2
H003,2023-05-14,,2
H003,2023-05-15,,2
H003,2023-05-16,-0.1919999999999984,3
H003,2023-05-17,-0.10849999999999937,3
H003,2023-05-18,-0.14199999999999946,3
H003,2023-05-19,-0.2704999999999984,3
H003,2023-05-20,-0.15499999999999936,3
H003,2023-05-21,-0.31299999999999883,3
H003,2023-05-22,-0.2839999999999989,3
H003,2023-05-23,-0.3119999999999976,3
H003,2023-05-24,-0.34699999999999775,3
H003,2023-05-25,-0.03649999999999842,3
H003,2023-05-26,-0.11299999999999955,3
H003,2023-05-27,0.029500000000002302,3
H003,2023-05-28,-0.06599999999999895,3
H003,2023-05-29,-0.01899999999999835,3
H003,2023-05-30,-0.14949999999999974,3
H003,2023-05-31,0.07350000000000279,3
H003,2023-06-01,0.11150000000000126,3
H003,2023-06-02,0.06900000000000261,3
H003,2023-06-03,-0.05149999999999899,3
H003,2023-06-04,-0.125,3
H003,2023-06-05,-0.07199999999999918,3
H003,2023-06-06,-0.08649999999999913,3
H003,2023-06-07,-0.03849999999999909,3
H003,2023-06-08,-0.10149999999999793,3
H003,2023-06-09,-0.07249999999999801,3
H003,2023-06-10,-0.1584999999999983,3
H003,2023-06-11,-0.13049999999999962,3
H003,2023-06-12,-0.17749999999999844,3
H003,2023-06-13,-0.12599999999999767,3
H003,2023-06-14,-0.06049999999999933,3
H003,2023-06-15,-0.07749999999999879,3
H003,2023-06-16,-0.2209999999999983,3
H003,2023-06-17,-0.15649999999999764,3
H003,2023-06-18,-0.08999999999999808,3
H003,2023-06-19,-0.14999999999999858,3
H003,2023-06-20,0.01550000000000118,3
H003,2023-06-21,-0.0909999999999993,3
H003,2023-06-22,0.04600000000000293,3
H003,2023-06-23,-0.053999999999998494,3
H003,2023-06-24,-0.11549999999999905,3
H003,2023-06-25,0.010000000000001563,3
H003,2023-06-26,0.01950000000000074,3
H003,2023-06-27,-0.08549999999999969,3
H003,2023-06-28,-0.15499999999999936,3
H003,2023-06-29,-0.09149999999999991,3
H003,2023-06-30,-0.1559999999999988,3
H003,2023-07-01,-0.22399999999999842,3
H003,2023-07-02,-0.21399999999999864,3
H003,2023-07-03,-0.4469999999999992,3
H003,2023-07-04,-0.509999999999998,3
H003,2023-07-05,-0.40649999999999764,3
H003,2023-07-06,-0.4259999999999984,3
H003,2023-07-07,-0.5094999999999992,3
H003,2023-07-08,-0.4784999999999986,3
H003,2023-07-09,-0.08899999999999864,3
H003,2023-07-10,0.023500000000002075,3
H003,2023-07-11,0.029500000000002302,3
H003,2023-07-12,-0.07649999999999935,3
H003,2023-07-13,-0.15850000000000009,3
H003,2023-07-14,-0.24649999999999928,3
H003,2023-07-15,-0.10749999999999815,3
H003,2023-07-16,-0.06899999999999906,3
H003,2023-07-17,-0.22149999999999892,3
H003,2023-07-18,-0.1429999999999989,3
H003,2023-07-19,-0.21699999999999875,3
H003,2023-07-20,-0.17549999999999955,3
H003,2023-07-21,-0.32949999999999946,3
H003,2023-07-22,-0.25899999999999856,3
H003,2023-07-23,-0.4429999999999996,3
H003,2023-07-24,-0.1789999999999985,3
H003,2023-07-25,-0.4454999999999991,3
H003,2023-07-26,-0.11149999999999949,3
H003,2023-07-27,-0.0799999999999983,3
H003,2023-07-28,-0.1529999999999987,3
H003,2023-07-29,-0.0519999999999996,3
H003,2023-07-30,0.05649999999999977,3
H003,2023-07-31,0.06500000000000128,3
H003,2023-08-01,,1
H003,2023-08-02,0.042500000000000426,3
H003,2023-08-03,-0.018499999999999517,3
H003,2023-08-04,-0.14649999999999963,3
H003,2023-08-05,-0.09299999999999997,3
H003,2023-08-06,-0.13949999999999818,3
H003,2023-08-07,-0.10049999999999848,3
H003,2023-08-08,-0.19650000000000034,3
H003,2023-08-09,-0.41249999999999787,3
H003,2023-08-10,-0.1739999999999995,3
H003,2023-08-11,-0.1659999999999986,3
H003,2023-08-12,-0.23799999999999955,3
H003,2023-08-13,-0.290499999999998,3
H003,2023-08-14,-0.19899999999999807,3
H003,2023-08-15,-0.11199999999999832,3
H003,2023-08-16,-0.1689999999999987,3
H003,2023-08-17,-0.029999999999997584,3
H003,2023-08-18,-0.08249999999999957,3
H003,2023-08-19,-0.16750000000000043,3
H003,2023-08-20,-0.10999999999999943,3
H003,2023-08-21,0.010500000000000398,3
H003,2023-08-22,0.012500000000001066,3
H003,2023-08-23,-0.13949999999999818,3
H003,2023-08-24,-0.038999999999997925,3
H003,2023-08-25,0.05250000000000199,3
H003,2023-08-26,0.023500000000002075,3
H003,2023-08-27,-0.134999999999998,3
H003,2023-08-28,-0.1609999999999978,3
H003,2023-08-29,-0.24599999999999866,3
H003,2023-08-30,-0.29100000000000037,3
H003,2023-08-31,-0.11599999999999966,3
H003,2023-09-01,-1.1542500000000002,4
H003,2023-09-02,,2
H003,2023-09-03,,1
H003,2023-09-04,,2
H003,2023-09-05,-2.0280000000000005,3
H003,2023-09-06,-1.1964999999999995,4
H003,2023-09-07,-1.0904999999999996,4
H003,2023-09-08,-1.1229999999999993,4
H003,2023-09-09,-1.1062500000000002,4
H003,2023-09-10,-1.0867499999999994,4
H003,2023-09-11,-1.0417499999999986,4
H003,2023-09-12,-1.0422499999999992,4
H003,2023-09-13,-1.0469999999999988,4
H003,2023-09-14,0.02400000000000091,3
H003,2023-09-15,-0.9892499999999993,4
H003,2023-09-16,-0.956999999999999,4
H003,2023-09-17,-0.8487499999999981,4
H003,2023-09-18,-0.7604999999999986,4
H003,2023-09-19,-0.7717499999999973,4
H003,2023-09-20,-0.7742499999999968,4
H003,2023-09-21,-0.7347499999999982,4
H003,2023-09-22,-0.6862499999999976,4
H003,2023-09-23,-0.6557499999999994,4
H003,2023-09-24,-0.5657499999999995,4
H003,2023-09-25,-0.5017499999999977,4
H003,2023-09-26,-0.47749999999999737,4
H003,2023-09-27,-0.44324999999999903,4
H003,2023-09-28,-0.45674999999999777,4
H003,2023-09-29,-0.4399999999999977,4
H003,2023-09-30,-0.5189999999999966,4
H003,2023-10-01,-1.1075,4
H003,2023-10-02,-0.9487499999999969,4
H003,2023-10-03,-0.5667499999999972,4
H003,2023-10-04,-0.47274999999999956,4
H003,2023-10-05,-0.4492499999999975,4
H003,2023-10-06,-0.3822499999999964,4
H003,2023-10-07,-0.5179999999999971,4
H003,2023-10-08,-0.4174999999999969,4
H003,2023-10-09,-0.4814999999999987,4
H003,2023-10-10,-0.4704999999999977,4
H003,2023-10-11,0.008000000000002672,3
H003,2023-10-12,,2
H003,2023-10-13,-0.3817499999999985,4
H003,2023-10-14,-0.34499999999999886,4
H003,2023-10-15,-0.3719999999999999,4
H003,2023-10-16,-0.8599999999999985,4
H003,2023-10-17,-0.3514999999999997,4
H003,2023-10-18,-0.36575000000000024,4
H003,2023-10-19,-0.3612499999999983,4
H003,2023-10-20,-0.36699999999999733,4
H003,2023-10-21,,2
H003,2023-10-22,-0.49074999999999847,4
H003,2023-10-23,0.01150000000000162,3
H003,2023-10-24,,2
H003,2023-10-25,-0.6894999999999989,3
H003,2023-10-26,0.1602500000000031,4
H003,2023-10-27,-0.3124999999999982,4
H003,2023-10-28,-0.2782499999999981,4
H003,2023-10-29,-0.21774999999999878,4
H003,2023-10-30,-0.20599999999999952,4
H003,2023-10-31,-0.19274999999999842,4
H003,2023-11-01,-0.26374999999999904,4
H003,2023-11-02,-0.12174999999999869,4
H003,2023-11-03,-0.09649999999999714,4
H003,2023-11-04,-0.08224999999999838,4
H003,2023-11-05,-0.10774999999999935,4
H003,2023-11-06,-0.11449999999999871,4
H003,2023-11-07,-0.040249999999998565,4
H003,2023-11-08,-0.03174999999999706,4
H003,2023-11-09,0.0012500000000015277,4
H003,2023-11-10,0.0035000000000007248,4
H003,2023-11-11,0.060000000000001386,4
H003,2023-11-12,0.07025000000000325,4
H003,2023-11-13,0.02400000000000091,4
H003,2023-11-14,0.11400000000000077,4
H003,2023-11-15,0.1650000000000018,4
H003,2023-11-16,0.17725000000000257,4
H003,2023-11-17,0.18375000000000252,4
H003,2023-11-18,0.028250000000001663,4
H003,2023-11-19,0.1592500000000019,4
H003,2023-11-20,0.5465000000000018,3
H003,2023-11-21,0.615000000000002,3
H003,2023-11-22,0.2925000000000022,4
H003,2023-11-23,0.25250000000000217,4
H003,2023-11-24,0.24550000000000072,4
H003,2023-11-25,0.23075000000000223,4
H003,2023-11-26,0.2267500000000009,4
H003,2023-11-27,0.2795000000000014,4
H003,2023-11-28,0.24950000000000294,4
H003,2023-11-29,0.2585000000000015,4
H003,2023-11-30,0.1180000000000021,4
H003,2023-12-01,-0.1137499999999978,4
H003,2023-12-02,0.16125000000000256,4
H003,2023-12-03,0.1852500000000017,4
H003,2023-12-04,0.22500000000000053,4
H003,2023-12-05,0.20025000000000226,4
H003,2023-12-06,0.22675000000000267,4
H003,2023-12-07,0.20124999999999993,4
H003,2023-12-08,-0.8972499999999979,6
H003,2023-12-09,-0.9244999999999974,6
H003,2023-12-10,-0.9897499999999999,6
H003,2023-12-11,-0.9722499999999998,6
H003,2023-12-12,-0.9652500000000002,6
H003,2023-12-13,-0.873499999999999,6
H003,2023-12-14,-0.8949999999999987,6
H003,2023-12-15,-0.9607499999999982,6
H003,2023-12-16,-1.0199999999999987,6
H003,2023-12-17,-1.0322499999999986,6
H003,2023-12-18,-1.0667499999999999,6
H003,2023-12-19,-0.9692499999999997,6
